Row	Tree	Block	nursery_id	PLANTID	apple_id	rGrid	cGrid	pGrid
1	1	North	5160	"Court Pendu"	440	1	1	1
1	2	North	6035	Boutteville	506	1	1	2
1	3	North	1046	Topaz	16	1	1	3
1	4	North	2251	"KAZ 93-12-02"	151	1	1	4
1	5	North	10307	Orleans	1015	1	1	5
1	6	North	4259	"KAS 7"	360	1	1	6
1	7	North	6064	Collet	516	1	1	7
1	8	North	9171	Jewel	864	1	1	8
1	9	North	10313	"Maiden Blush"	1017	1	1	9
1	10	North	9198	"King of the Pippins"	873	1	1	10
1	11	North	10065	"Red Baron"	935	1	1	11
1	12	North	7011	S23-06-133	600	1	1	12
1	13	North	5145	Bean	435	1	1	13
1	14	North	12097	Wealthy	1171	1	1	14
1	15	North	3046	"Pink Pearl"	189	1	1	15
1	16	North	12094	Trebu	1170	1	1	16
1	17	North	12010	"Teint Fraise"	1143	1	1	17
1	18	North	5171	Benoni	444	1	1	18
1	19	North	12113	Suvorovets	1176	1	1	19
1	20	North	2059	"Kaz 95 07-05"	114	1	1	20
1	21	North	10166	"Pfirsichroter Sommerapfel"	969	1	1	21
1	22	North	1148	8S-29-18	50	2	1	1
1	23	North	10292	Metais	1010	2	1	2
1	24	North	11317	"Trembletts Bitter"	1133	2	1	3
1	25	North	3317	"KAR 93"	269	2	1	4
1	26	North	12103	Sharopa	1173	2	1	5
1	27	North	11074	Major	1053	2	1	6
1	28	North	1146	"SPA 283"	49	2	1	7
1	29	North	10074	"Red Paducah"	938	2	1	8
1	30	North	4206	"KAR 33"	345	2	1	9
1	31	North	8058	"Ellison's Orange"	715	2	1	10
1	32	North	8297	Fireside	795	2	1	11
1	33	North	4031	"KAS 66"	293	2	1	12
1	34	North	6202	Champlain	560	2	1	13
1	35	North	9286	"Geeveston Fanny"	901	2	1	14
1	36	North	6061	Duchess	515	2	1	15
1	37	North	2146	"KAZ 96 03-15"	127	2	1	16
1	38	North	5288	"Baumann's Reinette"	483	2	1	17
1	39	North	3265	Pionier	252	2	1	18
1	40	North	13059	"Sweet Caroline"	1207	2	1	19
1	41	North	8195	"Gros Frequin"	761	2	1	20
1	42	North	5214	"Antonovka Ottawa"	458	3	1	1
1	43	North	2170	"Kaz 95 18-02P-33"	1263	3	1	2
1	44	North	2086	"KAZ 96 03-01P-7"	119	3	1	3
1	45	North	8148	"Gruzhovka of Moscow"	745	3	1	4
1	46	North	6199	"Adersleber Kalvill"	559	3	1	5
1	47	North	4088	"KAS 54"	309	3	1	6
1	48	North	6184	Auralia	554	3	1	7
1	49	North	1235	NY74828	77	3	1	8
1	50	North	6131	"Drap d'Or Guemene"	536	3	1	9
1	51	North	3152	"KAZ 96 08-16"	217	3	1	10
1	52	North	1071	Britegold	24	3	1	11
1	53	North	5312	Carlton	491	3	1	12
1	54	North	4223	"KAR 15"	349	3	1	13
1	55	North	1199	Otava	66	3	1	14
1	56	North	6172	"Binet Blanc"	550	3	1	15
1	57	North	2122	"Kaz 95 18-02P-31"	1261	3	1	16
1	58	North	10205	"Prairie Spy"	981	3	1	17
1	59	North	2272	"Crimson Beauty"	158	3	1	18
1	60	North	1302	"Egremont Russet"	99	3	1	19
1	61	North	2180	"KAZ 96 09-02"	1296	3	1	20
1	62	North	4272	"KAR 23"	364	3	1	21
3	1	North	11068	Paragon	1051	1	2	1
3	2	North	9225	Katja	882	1	2	2
3	3	North	2184	"Kaz 95 18-02P-33"	1264	1	2	3
3	4	North	2053	"Kaz 95 18-11"	113	1	2	4
3	5	North	4211	"KAR 29"	1225	1	2	5
3	6	North	6037	"Bella de Jardins"	507	1	2	6
3	7	North	11182	Quindell	1088	1	2	7
3	8	North	5012	Blauacher	391	1	2	8
3	9	North	8324	"Loop Giant Spy"	804	1	2	9
3	10	North	1031	Rouville	11	1	2	10
3	11	North	11176	"Pomme Grise"	1086	1	2	11
3	12	North	5234	"Coat Jersey"	465	1	2	12
3	13	North	12019	Sharon	1146	1	2	13
3	14	North	4310	Ballyfatten	377	1	2	14
3	15	North	8129	Honeygold	739	1	2	15
3	16	North	8028	"King Harry"	705	1	2	16
3	17	North	1035	Moira	12	1	2	17
3	18	North	8159	"Kandil Kitaika"	749	1	2	18
3	19	North	2249	"James Grieve (Red Rosamund strain)"	150	1	2	19
3	20	North	1286	S47-20-037	94	1	2	20
3	21	North	8055	Gewurzluiken	714	1	2	21
3	22	North	11062	"Magnolia Gold"	1049	2	2	1
3	23	North	5204	Caillouett	455	2	2	2
3	24	North	10083	"Reinette do Chenee"	941	2	2	3
3	25	North	1211	Blackmac	70	2	2	4
3	26	North	6068	Barry	517	2	2	5
3	27	North	10055	Paulista	932	2	2	6
3	28	North	5259	"Crimson King"	473	2	2	7
3	29	North	1163	8S-26-52	54	2	2	8
3	30	North	5291	Camuzat	484	2	2	9
3	31	North	4307	"Early Bird Red"	376	2	2	10
3	32	North	10067	Ranger	936	2	2	11
3	33	North	5240	"Doux Tardif"	467	2	2	12
3	34	North	11276	Quastresse	1119	2	2	13
3	35	North	8064	Garrison	717	2	2	14
3	36	North	4109	"KAR 82"	316	2	2	15
3	37	North	9298	"Geneva Ontario"	905	2	2	16
3	38	North	4262	"KAR 31"	361	2	2	17
3	39	North	9163	"Lemon Pippin"	861	2	2	18
3	40	North	9189	Langworthy	870	2	2	19
3	41	North	2149	"Kaz 95 07-02"	128	2	2	20
3	42	North	5027	"Crow Egg"	396	3	2	1
3	43	North	11089	"Peck Pleasant"	1058	3	2	2
3	44	North	3056	Surprise	192	3	2	3
3	45	North	3289	"KAS 60"	260	3	2	4
3	46	North	10193	Macoun	1229	3	2	5
3	47	North	1328	"KAZ 96 01-01P-20"	1278	3	2	6
3	48	North	4328	"Black Crofton"	383	3	2	7
3	49	North	9102	Kinsei	841	3	2	8
3	50	North	11107	"Reinette Thouin"	1063	3	2	9
3	51	North	11294	"Reinette van Ekenstein"	1125	3	2	10
3	52	North	11237	"Red Spitzenburg"	1106	3	2	11
3	53	North	10220	Minnehaha	986	3	2	12
3	54	North	9216	Gallen	879	3	2	13
3	55	North	10304	"Paide's Winter Apple"	1014	3	2	14
3	56	North	4037	"KAS 47"	1226	3	2	15
3	57	North	9318	"Fenouillet Gris"	912	3	2	16
3	58	North	11233	"Reinette Jaeghers"	1105	3	2	17
3	59	North	13064	Shawnee	1209	3	2	18
3	60	North	12115	Slocan	1177	3	2	19
3	61	North	6209	Bramley	562	3	2	20
3	62	North	1171	Zestar	56	3	2	21
5	1	North	1203	Elstar	67	1	3	1
5	2	North	3208	"Pink Lady"	235	1	3	2
5	3	North	2332	"KAZ 96 07-07"	1288	1	3	3
5	4	North	6236	Amelia	571	1	3	4
5	5	North	1187	Redfree	62	1	3	5
5	6	North	11224	"Malling Kent"	1102	1	3	6
5	7	North	11053	"Pommier Llorca"	1046	1	3	7
5	8	North	4002	"KAS 63"	283	1	3	8
5	9	North	2236	"KAZ 96 06-03"	147	1	3	9
5	10	North	8018	Holland	702	1	3	10
5	11	North	1089	Richelieu	30	1	3	11
5	12	North	2135	"KAZ 96 06-01P-26"	124	1	3	12
5	13	North	5147	"American Forestier"	436	1	3	13
5	14	North	7215	S16-06-72	662	1	3	14
5	15	North	8213	Livadiyskoye	767	1	3	15
5	16	North	12002	Stafford	1140	1	3	16
5	17	North	8259	Harcourt	782	1	3	17
5	18	North	10298	Murasaki	1012	1	3	18
5	19	North	6146	"Arkad Zimnyi"	541	1	3	19
5	20	North	4115	Macoun	1228	1	3	20
5	21	North	7110	S47-25-05	630	1	3	21
5	22	North	1122	"SJC 649"	41	2	3	1
5	23	North	1307	"Kaz 95 05-01P-5"	1246	2	3	2
5	24	North	4154	"KAR 52"	329	2	3	3
5	25	North	4113	"KAR 98"	317	2	3	4
5	26	North	11284	Melon	1122	2	3	5
5	27	North	10106	Malinda	949	2	3	6
5	28	North	12140	"San Jacinto"	1185	2	3	7
5	29	North	10310	"Monmouth Beauty"	1016	2	3	8
5	30	North	8318	"Hendrick Sweet"	802	2	3	9
5	31	North	10253	"Renet Bergamotnyj"	997	2	3	10
5	32	North	7246	S38-03-25	672	2	3	11
5	33	North	12067	"Zimnieje Piervoskhodnoie"	1162	2	3	12
5	34	North	5033	Carroll	398	2	3	13
5	35	North	8123	Greendale	737	2	3	14
5	36	North	2296	"Oelsen 2 x Hartmann-Muhle 1"	165	2	3	15
5	37	North	1292	"Reinet Russet"	96	2	3	16
5	38	North	10163	Regent	968	2	3	17
5	39	North	1331	"Kaz 95 05-01P-26"	102	2	3	18
5	40	North	11012	Nanny	1032	2	3	19
5	41	North	8331	"Honey Ball"	806	2	3	20
5	42	North	13034	"Stahls Prinz"	1199	3	3	1
5	43	North	6217	Brunnsapple	565	3	3	2
5	44	North	10018	"Rouge Belle de Boskoop"	919	3	3	3
5	45	North	1326	"KAZ 96 03-11"	101	3	3	4
5	46	North	2194	Cortland	134	3	3	5
5	47	North	11263	"Narjadnoye Crysmskoye"	1115	3	3	6
5	48	North	8177	Karmijn	755	3	3	7
5	49	North	7263	S38-04-11	678	3	3	8
5	50	North	9108	"Erwin Bauer"	843	3	3	9
5	51	North	10209	"Reid's Seedling"	982	3	3	10
5	52	North	7287	S10-13-28	686	3	3	11
5	53	North	7275	S19-33-04	682	3	3	12
5	54	North	5019	"Directeur Lesage"	393	3	3	13
5	55	North	4214	"KAR 38"	346	3	3	14
5	56	North	2263	Baldwin	155	3	3	15
5	57	North	3052	Burgundy	191	3	3	16
5	58	North	4049	"KAS 79"	297	3	3	17
5	59	North	11209	"Oratia Beauty"	1097	3	3	18
5	60	North	12055	Tasty	1158	3	3	19
5	61	North	9279	Kosmonaut	899	3	3	20
5	62	North	1184	Piflora	61	3	3	21
7	1	North	9062	Ermak	827	1	4	1
7	2	North	4073	"KAR 83"	304	1	4	2
7	3	North	4067	Orangutang	303	1	4	3
7	4	North	4136	"KAR 114"	323	1	4	4
7	5	North	6220	Benham	566	1	4	5
7	6	North	11057	"No Blow"	1047	1	4	6
7	7	North	10217	Potter	985	1	4	7
7	8	North	1193	Pia	64	1	4	8
7	9	North	1100	SJCXN982	34	1	4	9
7	10	North	2002	"Kaz 95 18-02P-30"	103	1	4	10
7	11	North	10187	Primus	976	1	4	11
7	12	North	6136	"Clear Gold"	538	1	4	12
7	13	North	8165	"Krievu Rosmarins"	751	1	4	13
7	14	North	5183	"Black Oxford"	448	1	4	14
7	15	North	1112	NY65707-19	38	1	4	15
7	16	North	8090	"Lombart's Calville"	726	1	4	16
7	17	North	5006	Bonza	389	1	4	17
7	18	North	1181	Pinova	60	1	4	18
7	19	North	1161	"SPA 505"	53	1	4	19
7	20	North	7254	S19-23-52	675	1	4	20
7	21	North	1172	McIntosh	57	1	4	21
7	22	North	5207	"Coconut Crunch"	456	2	4	1
7	23	North	1010	Florina	4	2	4	2
7	24	North	6011	"Belle Fleur de France"	499	2	4	3
7	25	North	8100	Kendall	729	2	4	4
7	26	North	6191	Battleford	556	2	4	5
7	27	North	5168	"Blahova Ruzena"	443	2	4	6
7	28	North	3181	"Rome Beauty Law"	226	2	4	7
7	29	North	7177	S23-02-350	650	2	4	8
7	30	North	2137	"Kaz 95 05-01P-3"	1244	2	4	9
7	31	North	3288	"KAS 53"	259	2	4	10
7	32	North	9132	"Johannes Bottner"	851	2	4	11
7	33	North	11080	"Red Joaneting"	1055	2	4	12
7	34	North	10098	"Middleton Fameuse"	946	2	4	13
7	35	North	9115	"Howgate Wonder"	845	2	4	14
7	36	North	4124	"KAR 99"	319	2	4	15
7	37	North	3001	"Mollie's Delicious"	177	2	4	16
7	38	North	11087	Malabols	1057	2	4	17
7	39	North	2023	"Kaz 95 18-02P-20"	108	2	4	18
7	40	North	4217	"KAR 32"	347	2	4	19
7	41	North	3128	"KAZ 96 07-06"	1286	2	4	20
7	42	North	5141	Blaxtayman	434	3	4	1
7	43	North	1265	S47-20-005	87	3	4	2
7	44	North	2284	"FORM 181 (35-01)"	161	3	4	3
7	45	North	5270	"Daux Belan"	477	3	4	4
7	46	North	1001	Jonafree	1	3	4	5
7	47	North	1176	"Ginger gold"	58	3	4	6
7	48	North	4022	"KAS 69"	290	3	4	7
7	49	North	6106	"Ashmead's Kernel"	529	3	4	8
7	50	North	9275	Greensleeves	1222	3	4	9
7	51	North	11023	"Purpurroter Cousinot"	1036	3	4	10
7	52	North	5232	Brunnerling	464	3	4	11
7	53	North	4277	"Bulmer Norman"	366	3	4	12
7	54	North	10328	"March #1"	1022	3	4	13
7	55	North	8045	Leyda	711	3	4	14
7	56	North	1017	Judaine	6	3	4	15
7	57	North	8193	King	760	3	4	16
7	58	North	6031	Alkmene	505	3	4	17
7	59	North	10085	Mucina	942	3	4	18
7	60	North	4331	"Chenango Strawberry"	384	3	4	19
7	61	North	1316	"Kaz 95 18-02P-6"	1266	3	4	20
7	62	North	6159	"Bongkushu (880626)"	545	3	4	21
9	1	North	8180	Erickson	756	1	5	1
9	2	North	8240	Fillbarrel	776	1	5	2
9	3	North	4010	"KAS 77"	286	1	5	3
9	4	North	6166	"Belle de Boskoop"	548	1	5	4
9	5	North	11239	"Potter Cox"	1107	1	5	5
9	6	North	3133	"Ein Shemer"	212	1	5	6
9	7	North	1223	"Sir Prize"	74	1	5	7
9	8	North	4187	"KAR 1"	340	1	5	8
9	9	North	13019	Sylvia	1194	1	5	9
9	10	North	2083	"Kaz 95 05-01P-25"	118	1	5	10
9	11	North	1298	"INR 3318"	98	1	5	11
9	12	North	4151	"KAS 39"	328	1	5	12
9	13	North	7260	S38-03-28	677	1	5	13
9	14	North	9009	Glenorchie	810	1	5	14
9	15	North	6278	"Canada Grise"	583	1	5	15
9	16	North	2212	"Rambo-Red Summer"	140	1	5	16
9	17	North	1143	"Red Delicious"	48	1	5	17
9	18	North	7185	S47-25-82	653	1	5	18
9	19	North	6170	Blaze	549	1	5	19
9	20	North	2143	"Kaz 95 05-01P-16"	126	1	5	20
9	21	North	11143	"Rambourg d'Automme"	1075	1	5	21
9	22	North	9039	Keuleman	820	2	5	1
9	23	North	10154	Paradiso	965	2	5	2
9	24	North	1128	Rubinette	43	2	5	3
9	25	North	1052	Generos	18	2	5	4
9	26	North	3263	Red-Del-Stark	251	2	5	5
9	27	North	2269	"Korichnoe Polosatoje"	157	2	5	6
9	28	North	13052	"St. Anna Rode Boskoop"	1205	2	5	7
9	29	North	6103	Balancier	1240	2	5	8
9	30	North	3019	"Ozark Gold"	182	2	5	9
9	31	North	11221	"Reineta do Caravia"	1101	2	5	10
9	32	North	2029	"Kaz 95 10-01L"	110	2	5	11
9	33	North	1205	Rewina	68	2	5	12
9	34	North	3094	"Hartmann-Muhle 1 x Oberwartha 2"	202	2	5	13
9	35	North	10031	"Oliver or Senator"	924	2	5	14
9	36	North	11323	"Suislepas Rozabols"	1135	2	5	15
9	37	North	1085	"Ottawa 654"	29	2	5	16
9	38	North	4100	"KAS 64"	313	2	5	17
9	39	North	10161	Norland	967	2	5	18
9	40	North	4242	"KAS 19"	355	2	5	19
9	41	North	3109	Gala	205	2	5	20
9	42	North	9258	"Kardinal Bea"	893	3	5	1
9	43	North	2165	"KAZ 96 09-01P-4"	130	3	5	2
9	44	North	8312	"Merton 778"	800	3	5	3
9	45	North	2129	"KAZ 96 08-01P-37"	1291	3	5	4
9	46	North	4271	"KAR 23"	364	3	5	5
9	47	North	9112	Eickhoff	844	3	5	6
9	48	North	11305	Smordodina	1129	3	5	7
9	49	North	6187	"Black Gilliflower"	555	3	5	8
9	50	North	7168	S47-23-82	647	3	5	9
9	51	North	9246	"Isayev's Desertnyi"	889	3	5	10
9	52	North	5075	Edelborsdorfer	412	3	5	11
9	53	North	10003	Milwaukee	1230	3	5	12
9	54	North	5091	"Early Harvest"	417	3	5	13
9	55	North	11170	"Paides Ziemas Abols"	1084	3	5	14
9	56	North	8249	Jefferis	779	3	5	15
9	57	North	11122	"Red Ralls"	1068	3	5	16
9	58	North	2221	"Ingrid Marie"	143	3	5	17
9	59	North	8013	S16-15-106	700	3	5	18
9	60	North	7221	S19-25-36	664	3	5	19
9	61	North	8202	"Grosse Mouche"	763	3	5	20
9	62	North	1028	Vanda	10	3	5	21
11	1	North	3233	MN1849	241	1	6	1
11	2	North	5024	Alton	395	1	6	2
11	3	North	4229	"KAR 5"	351	1	6	3
11	4	North	11113	Pewaukee	1065	1	6	4
11	5	North	6085	"Crown Prince Rudolf"	523	1	6	5
11	6	North	9075	"Flower of Kent"	832	1	6	6
11	7	North	5003	"Belle Imperiale"	388	1	6	7
11	8	North	9144	Euzia	855	1	6	8
11	9	North	6295	"Reine des Reinettes"	588	1	6	9
11	10	North	9312	"Jaune lu Desert"	910	1	6	10
11	11	North	13016	"Royale d'Angleterre"	1193	1	6	11
11	12	North	5117	"Claudius Herbstapfel"	426	1	6	12
11	13	North	9289	"Freiherr Von Berlepsch"	902	1	6	13
11	14	North	2266	"Cherry Cox"	156	1	6	14
11	15	North	2152	"Kaz 95 09-03F"	129	1	6	15
11	16	North	6022	Cartigny	502	1	6	16
11	17	North	13025	Suislepper	1196	1	6	17
11	18	North	2012	"KAZ 96 07-01P-24"	106	1	6	18
11	19	North	7209	S29-13-105	660	1	6	19
11	20	North	1271	Galarina	89	1	6	20
11	21	North	6016	"Apfel aus Grunheide"	500	1	6	21
11	22	North	12137	Sensacion	1184	2	6	1
11	23	North	9058	Goldsmith	826	2	6	2
11	24	North	1037	"INR 6407"	13	2	6	3
11	25	North	9012	"Litevsky Jadernac"	811	2	6	4
11	26	North	8228	"Kitaika Zolotaia Ranniaia"	772	2	6	5
11	27	North	4209	"KAR 28"	1224	2	6	6
11	28	North	12109	Tioga	1175	2	6	7
11	29	North	6101	"Dunkerton Late Sweet"	528	2	6	8
11	30	North	4280	"Collins June"	367	2	6	9
11	31	North	3205	Iwakami	234	2	6	10
11	32	North	11333	"Yellow Arkad"	1138	2	6	11
11	33	North	4163	"KAS 44"	332	2	6	12
11	34	North	7135	S23-04-570	638	2	6	13
11	35	North	10271	Potomac	1003	2	6	14
11	36	North	9267	Gilliflower	896	2	6	15
11	37	North	5031	"Bushy Grove"	397	2	6	16
11	38	North	3217	"SJC A 37+"	237	2	6	17
11	39	North	9252	Khashabi	891	2	6	18
11	40	North	5267	Antonovka	476	2	6	19
11	41	North	5136	Earliblaze	432	2	6	20
11	42	North	8204	"Feys Record"	764	3	6	1
11	43	North	1133	Melrose	45	3	6	2
11	44	North	2017	"Kaz 95 18-08"	107	3	6	3
11	45	North	5246	"Amur Naliv"	469	3	6	4
11	46	North	3013	"GMAL 3310"	180	3	6	5
11	47	North	3178	Idared	225	3	6	6
11	48	North	10127	"Repinaldo do Liebana"	956	3	6	7
11	49	North	6163	Beatrix	547	3	6	8
11	50	North	2140	"KAZ 96 07-08"	125	3	6	9
11	51	North	3113	Idagold	206	3	6	10
11	52	North	5093	Anisim	418	3	6	11
11	53	North	5111	"Bessemianka Michurina"	424	3	6	12
11	54	North	1118	Braeburn	40	3	6	13
11	55	North	8067	"Jan Steen"	718	3	6	14
11	56	North	3310	"KAS 72"	267	3	6	15
11	57	North	7057	S47-21-32	612	3	6	16
11	58	North	3307	"KAR 103"	266	3	6	17
11	59	North	2254	"Kimball McIntosh 2-4-4-4"	152	3	6	18
11	60	North	3329	"KAR 90"	273	3	6	19
11	61	North	8210	Guldborg	766	3	6	20
11	62	North	1127	Rubinette	43	3	6	21
13	1	North	8236	Lakeland	774	1	7	1
13	2	North	9156	"Egri Piros"	859	1	7	2
13	3	North	1058	"Romus 3"	20	1	7	3
13	4	North	5060	"Dermen Black Stayman"	407	1	7	4
13	5	North	8300	Goldjon	796	1	7	5
13	6	North	4085	"KAS 40"	308	1	7	6
13	7	North	3175	Spartan	224	1	7	7
13	8	North	11278	"Michaelmas Red"	1120	1	7	8
13	9	North	4256	"KAR 26"	359	1	7	9
13	10	North	3202	MN1802	233	1	7	10
13	11	North	11296	"Rambour Franc"	1126	1	7	11
13	12	North	7108	S47-25-51	629	1	7	12
13	13	North	8294	"Frequin Tardive de la Sarthe"	794	1	7	13
13	14	North	2344	"KAZ 96 07-03"	1284	1	7	14
13	15	North	5252	"Deacon Jones"	471	1	7	15
13	16	North	9097	"Koidu Renett"	839	1	7	16
13	17	North	11245	Mother	1109	1	7	17
13	18	North	9304	"Imperial Stayman"	907	1	7	18
13	19	North	1079	NA	27	1	7	19
13	20	North	8309	"Gibbs Golden Gage"	799	1	7	20
13	21	North	13013	"Saivanskaiya(Apple-Tree From Saivan)"	1192	1	7	21
13	22	North	4283	Amri	368	2	7	1
13	23	North	8237	Karastojanka	775	2	7	2
13	24	North	3082	"KAZ 96 05-05"	1282	2	7	3
13	25	North	8315	"Liestnaya Antonoffku"	801	2	7	4
13	26	North	11290	"Red Dougherty"	1124	2	7	5
13	27	North	5139	"Captain Kidd"	433	2	7	6
13	28	North	1029	Vanda	10	2	7	7
13	29	North	12052	"Spur Winter Banana"	1157	2	7	8
13	30	North	2056	"Kaz 95 06-04"	1248	2	7	9
13	31	North	10232	"Muscadet de Dieppe"	990	2	7	10
13	32	North	10200	"Peau d'Ane"	979	2	7	11
13	33	North	9069	"Golden Noble"	830	2	7	12
13	34	North	10052	Orei	931	2	7	13
13	35	North	5237	Chieftain	466	2	7	14
13	36	North	1019	Novaspy	7	2	7	15
13	37	North	7122	S47-12-67	634	2	7	16
13	38	North	12085	"Yellow Bellflower"	1167	2	7	17
13	39	North	11038	"Marin Onfroy"	1041	2	7	18
13	40	North	3097	Virginiagold	203	2	7	19
13	41	North	5318	"Anis Aliy K-32"	493	2	7	20
13	42	North	11140	"Peau de Vache"	1074	3	7	1
13	43	North	4040	"KAR 102"	295	3	7	2
13	44	North	8261	"Gallia Beauty"	783	3	7	3
13	45	North	4097	"Crimson Gold"	312	3	7	4
13	46	North	11189	"Reneta Woskowa"	1090	3	7	5
13	47	North	9045	Hermann	822	3	7	6
13	48	North	8111	"Golden Harvey"	733	3	7	7
13	49	North	7068	S41-11-03	616	3	7	8
13	50	North	11204	"Mr. Prothero"	1095	3	7	9
13	51	North	2185	"Rhode Island Greening"	131	3	7	10
13	52	North	9180	Iunost	867	3	7	11
13	53	North	5222	"Beauty of Bath"	461	3	7	12
13	54	North	9262	"John Standish"	894	3	7	13
13	55	North	7314	"Ottawa 533"	695	3	7	14
13	56	North	3337	"KAS 59"	276	3	7	15
13	57	North	9054	Garland	825	3	7	16
13	58	North	4013	"KAS 61"	287	3	7	17
13	59	North	3349	"KAR 94"	280	3	7	18
13	60	North	1335	"Kaz 95 05-01P-22"	1242	3	7	19
13	61	North	12100	"Uralskoje Nalivnoje"	1172	3	7	20
13	62	North	4117	Macoun	1228	3	7	21
15	1	North	6234	"Bowden Seedling"	570	1	8	1
15	2	North	5022	"American Summer Pearmain"	394	1	8	2
15	3	North	13125	SweeTango	1232	1	8	3
15	4	North	7204	S29-08-17	658	1	8	4
15	5	North	1250	Remura	82	1	8	5
15	6	North	5010	"Aargauer Jubilaums"	390	1	8	6
15	7	North	10139	Princesa	960	1	8	7
15	8	North	8243	"Field Spy"	777	1	8	8
15	9	North	6269	GA6132	580	1	8	9
15	10	North	9210	Eurika	877	1	8	10
15	11	North	2051	"Kaz 95 10-05F"	112	1	8	11
15	12	North	3064	"Poeltsamaa Winter Apple"	195	1	8	12
15	13	North	6083	"Cheal's Golden Gem"	522	1	8	13
15	14	North	5130	"Devonshire Quarrenden"	430	1	8	14
15	15	North	3304	"KAS 58"	265	1	8	15
15	16	North	10100	Paraquet	947	1	8	16
15	17	North	7272	S38-06-140	681	1	8	17
15	18	North	10331	"Merton Beauty"	1023	1	8	18
15	19	North	3295	Chehalis	262	1	8	19
15	20	North	6058	Dakota	514	1	8	20
15	21	North	5315	Beforest	492	1	8	21
15	22	North	3085	"Barenhecke 3 x Klipphausen"	199	2	8	1
15	23	North	6157	"Bongkushu (880626)"	545	2	8	2
15	24	North	12007	"Saltcote Pipin"	1142	2	8	3
15	25	North	4161	"KAS 48"	331	2	8	4
15	26	North	10077	"Merton Delight"	939	2	8	5
15	27	North	8286	"Hotle Rome"	791	2	8	6
15	28	North	2077	"Kaz 95 18-06"	117	2	8	7
15	29	North	11014	Marachal	1033	2	8	8
15	30	North	1208	Regine	69	2	8	9
15	31	North	7017	S47-23-22	602	2	8	10
15	32	North	9079	Hoover	833	2	8	11
15	33	North	6143	Dukat	540	2	8	12
15	34	North	5244	"Ananas Berzenicki"	468	2	8	13
15	35	North	1137	"8C 18 30"	46	2	8	14
15	36	North	11129	Nanot	1070	2	8	15
15	37	North	3211	Kogetsu	236	2	8	16
15	38	North	1055	"Crimson Crisp"	19	2	8	17
15	39	North	5273	"Bob White"	478	2	8	18
15	40	North	1008	Enterprise	3	2	8	19
15	41	North	5174	Atlas	445	2	8	20
15	42	North	10226	"Reveles Bumbierabols"	988	3	8	1
15	43	North	10094	"Pomme Thoury"	945	3	8	2
15	44	North	12005	Tilsith	1141	3	8	3
15	45	North	6298	Princesse	589	3	8	4
15	46	North	6002	Bemali	496	3	8	5
15	47	North	9030	Kile	817	3	8	6
15	48	North	11251	"Red Astrachan"	1111	3	8	7
15	49	North	10004	Lyons	915	3	8	8
15	50	North	11020	Nubeena	1035	3	8	9
15	51	North	4298	"C.P. Close"	373	3	8	10
15	52	North	9027	Jonared	816	3	8	11
15	53	North	6055	Anoka	513	3	8	12
15	54	North	8030	"King Cole"	706	3	8	13
15	55	North	4044	"KAR 101"	296	3	8	14
15	56	North	4235	"KAS 45"	353	3	8	15
15	57	North	6238	Baxter	572	3	8	16
15	58	North	7206	S23-04-05	659	3	8	17
15	59	North	4103	"KAS 56"	314	3	8	18
15	60	North	11281	"Manche Rouge"	1121	3	8	19
15	61	North	1263	"SJC 686-1"	86	3	8	20
15	62	North	4068	Orangutang	303	3	8	21
17	1	North	10007	"Morden 363"	916	1	9	1
17	2	North	7152	S29-13-73	643	1	9	2
17	3	North	10259	Muz-alma	999	1	9	3
17	4	North	2191	"Banon's Seedling"	133	1	9	4
17	5	North	7008	S47-25-41	599	1	9	5
17	6	North	10319	"Red Dijmanszoet"	1019	1	9	6
17	7	North	5133	Arkansas	431	1	9	7
17	8	North	5310	"Benitts Roter Finkenwerde"	490	1	9	8
17	9	North	8219	Galicia	769	1	9	9
17	10	North	11167	"Reinette d' Anjou"	1083	1	9	10
17	11	North	10037	Oswego	926	1	9	11
17	12	North	6260	Astrachan	578	1	9	12
17	13	North	9123	"Jakob Fischer"	848	1	9	13
17	14	North	10146	"Mleevskaya Crasavitsa"	962	1	9	14
17	15	North	9192	Honora	871	1	9	15
17	16	North	5082	"Alnarp 2"	414	1	9	16
17	17	North	7200	S47-23-52	657	1	9	17
17	18	North	5126	"Belle de Crollon"	429	1	9	18
17	19	North	1130	"SJCA 16R5A15"	44	1	9	19
17	20	North	4334	Bonum	385	1	9	20
17	21	North	10170	"Ottawa 546"	970	1	9	21
17	22	North	5198	Canavial-14	453	2	9	1
17	23	North	6178	Diana	552	2	9	2
17	24	North	6232	"Bowden Seedling"	570	2	9	3
17	25	North	3187	"Reinette Russet"	228	2	9	4
17	26	North	8142	Liaofu	743	2	9	5
17	27	North	1220	Trent	73	2	9	6
17	28	North	11185	Ogden	1089	2	9	7
17	29	North	13023	Sunset	1195	2	9	8
17	30	North	4175	"KAR 2"	336	2	9	9
17	31	North	5180	"Creamy Kitaika"	447	2	9	10
17	32	North	4202	"KAR 36"	344	2	9	11
17	33	North	6133	"Binet Rouge"	537	2	9	12
17	34	North	10262	"Paradis do Vayre"	1000	2	9	13
17	35	North	3091	"KAZ 96 07-04"	201	2	9	14
17	36	North	1169	Zestar	56	2	9	15
17	37	North	10088	"Red Canada"	943	2	9	16
17	38	North	3278	Boughsweet	256	2	9	17
17	39	North	4337	"Coombs Wealthy"	386	2	9	18
